contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
Tory.Ford.good.bad	boot_24	compiled_articles7.txt	0.0	0.0	0.126	-0.0337	-0.1597
Tory.Ford.good.bad	boot_25	compiled_articles7.txt	0.0	0.0	-0.0461	-0.0517	-0.005600000000000001
Tory.Ford.good.bad	boot_26	compiled_articles7.txt	0.0	0.0	-0.1088	-0.086	0.0228
Tory.Ford.good.bad	boot_27	compiled_articles7.txt	0.0	0.0	0.0009	0.0273	0.0264
Tory.Ford.good.bad	boot_28	compiled_articles7.txt	0.0	0.0	0.3051	-0.0165	-0.3216
Tory.Ford.good.bad	boot_29	compiled_articles7.txt	0.0	0.0	0.1315	-0.027	-0.1585
Tory.Ford.good.bad	boot_30	compiled_articles7.txt	0.0	0.0	0.2766	0.0526	-0.224
Tory.Ford.good.bad	boot_31	compiled_articles7.txt	0.0	0.0	0.1891	0.0032	-0.18589999999999998
Tory.Ford.good.bad	boot_32	compiled_articles7.txt	0.0	0.0	0.0021	0.0269	0.0248
Tory.Ford.good.bad	boot_33	compiled_articles7.txt	0.0	0.0	-0.01	0.0188	0.0288
Tory.Ford.good.bad	boot_34	compiled_articles7.txt	0.0	0.0	-0.0505	-0.0674	-0.0169
Tory.Ford.good.bad	boot_35	compiled_articles7.txt	0.0	0.0	-0.0177	-0.0359	-0.0182
Tory.Ford.good.bad	boot_36	compiled_articles7.txt	0.0	0.0	-0.0706	-0.0723	-0.001700000000000007
Tory.Ford.good.bad	boot_37	compiled_articles7.txt	0.0	0.0	-0.0874	0.0389	0.1263
Tory.Ford.good.bad	boot_38	compiled_articles7.txt	0.0	0.0	0.2843	0.0395	-0.2448
Tory.Ford.good.bad	boot_39	compiled_articles7.txt	0.0	0.0	0.0134	-0.1085	-0.1219
Tory.Ford.good.bad	boot_40	compiled_articles7.txt	0.0	0.0	0.0637	-0.0464	-0.1101
Tory.Ford.good.bad	boot_41	compiled_articles7.txt	0.0	0.0	0.1448	-0.08	-0.2248
Tory.Ford.good.bad	boot_42	compiled_articles7.txt	0.0	0.0	-0.0198	0.0426	0.0624
Tory.Ford.good.bad	boot_43	compiled_articles7.txt	0.0	0.0	0.1371	0.0688	-0.0683
Tory.Ford.good.bad	boot_44	compiled_articles7.txt	0.0	0.0	0.0254	0.04	0.014600000000000002
Tory.Ford.good.bad	boot_45	compiled_articles7.txt	0.0	0.0	0.0005	-0.0727	-0.0732
Tory.Ford.good.bad	boot_46	compiled_articles7.txt	0.0	0.0	-0.0118	-0.0885	-0.07669999999999999
Tory.Ford.good.bad	boot_47	compiled_articles7.txt	0.0	0.0	-0.0213	-0.0119	0.009399999999999999
Tory.Ford.good.bad	boot_48	compiled_articles7.txt	0.0	0.0	0.0382	0.0061	-0.0321
Tory.Ford.good.bad	boot_49	compiled_articles7.txt	0.0	0.0	0.1329	0.0897	-0.04319999999999999
Tory.Ford.good.bad	boot_50	compiled_articles7.txt	0.0	0.0	0.3449	0.0633	-0.28159999999999996
Tory.Ford.good.bad	boot_51	compiled_articles7.txt	0.0	0.0	-0.059	-0.1045	-0.0455
Tory.Ford.good.bad	boot_52	compiled_articles7.txt	0.0	0.0	0.3093	-0.0142	-0.3235
Tory.Ford.good.bad	boot_53	compiled_articles7.txt	0.0	0.0	0.0815	-0.0492	-0.1307
Tory.Ford.good.bad	boot_54	compiled_articles7.txt	0.0	0.0	0.3702	0.0149	-0.35529999999999995
Tory.Ford.good.bad	boot_55	compiled_articles7.txt	0.0	0.0	-0.0096	0.0128	0.0224
Tory.Ford.good.bad	boot_56	compiled_articles7.txt	0.0	0.0	0.0025	0.0592	0.0567
Tory.Ford.good.bad	boot_57	compiled_articles7.txt	0.0	0.0	-0.0375	-0.0904	-0.052899999999999996
Tory.Ford.good.bad	boot_58	compiled_articles7.txt	0.0	0.0	-0.0658	-0.1832	-0.1174
Tory.Ford.good.bad	boot_59	compiled_articles7.txt	0.0	0.0	-0.043	-0.0424	0.0005999999999999964
Tory.Ford.good.bad	boot_60	compiled_articles7.txt	0.0	0.0	0.0172	-0.0717	-0.0889
Tory.Ford.good.bad	boot_61	compiled_articles7.txt	0.0	0.0	-0.1381	-0.1784	-0.0403
Tory.Ford.good.bad	boot_62	compiled_articles7.txt	0.0	0.0	0.1142	0.0127	-0.10149999999999999
Tory.Ford.good.bad	boot_63	compiled_articles7.txt	0.0	0.0	0.0419	-0.0263	-0.0682
Tory.Ford.good.bad	boot_64	compiled_articles7.txt	0.0	0.0	-0.0594	-0.052	0.007400000000000004
Tory.Ford.good.bad	boot_65	compiled_articles7.txt	0.0	0.0	-0.0671	-0.013	0.05410000000000001
Tory.Ford.good.bad	boot_66	compiled_articles7.txt	0.0	0.0	-0.041	-0.0766	-0.0356
Tory.Ford.good.bad	boot_67	compiled_articles7.txt	0.0	0.0	0.2876	0.0016	-0.28600000000000003
Tory.Ford.good.bad	boot_68	compiled_articles7.txt	0.0	0.0	0.0955	-0.0132	-0.1087
Tory.Ford.good.bad	boot_69	compiled_articles7.txt	0.0	0.0	0.1385	0.0037	-0.1348
Tory.Ford.good.bad	boot_70	compiled_articles7.txt	0.0	0.0	-0.0538	-0.0506	0.0032000000000000015
Tory.Ford.good.bad	boot_71	compiled_articles7.txt	0.0	0.0	-0.0019	0.0894	0.09129999999999999
Tory.Ford.good.bad	boot_72	compiled_articles7.txt	0.0	0.0	0.0192	-0.0104	-0.029599999999999998
Tory.Ford.good.bad	boot_73	compiled_articles7.txt	0.0	0.0	0.0701	-0.0411	-0.1112
Tory.Ford.good.bad	boot_74	compiled_articles7.txt	0.0	0.0	-0.0274	-0.0314	-0.003999999999999997
Tory.Ford.good.bad	boot_75	compiled_articles7.txt	0.0	0.0	0.0136	-0.0895	-0.1031
Tory.Ford.good.bad	boot_76	compiled_articles7.txt	0.0	0.0	-0.0321	-0.0651	-0.03300000000000001
Tory.Ford.good.bad	boot_77	compiled_articles7.txt	0.0	0.0	0.2718	0.0217	-0.2501
Tory.Ford.good.bad	boot_78	compiled_articles7.txt	0.0	0.0	0.1132	-0.0227	-0.1359
Tory.Ford.good.bad	boot_79	compiled_articles7.txt	0.0	0.0	0.1114	-0.0466	-0.158
Tory.Ford.good.bad	boot_80	compiled_articles7.txt	0.0	0.0	-0.0477	-0.0184	0.0293
Tory.Ford.good.bad	boot_81	compiled_articles7.txt	0.0	0.0	-0.0099	-0.1028	-0.0929
Tory.Ford.good.bad	boot_82	compiled_articles7.txt	0.0	0.0	0.0827	-0.0324	-0.1151
Tory.Ford.good.bad	boot_83	compiled_articles7.txt	0.0	0.0	0.0703	-0.0046	-0.0749
Tory.Ford.good.bad	boot_84	compiled_articles7.txt	0.0	0.0	-0.0903	0.0056	0.0959
Tory.Ford.good.bad	boot_85	compiled_articles7.txt	0.0	0.0	-0.0174	-0.0237	-0.0063
Tory.Ford.good.bad	boot_86	compiled_articles7.txt	0.0	0.0	-0.1223	-0.1776	-0.0553
Tory.Ford.good.bad	boot_87	compiled_articles7.txt	0.0	0.0	-0.0542	-0.0796	-0.025400000000000006
Tory.Ford.good.bad	boot_88	compiled_articles7.txt	0.0	0.0	0.045	-0.0446	-0.0896
Tory.Ford.good.bad	boot_89	compiled_articles7.txt	0.0	0.0	0.0042	-0.1038	-0.108
Tory.Ford.good.bad	boot_90	compiled_articles7.txt	0.0	0.0	-0.0276	-0.0575	-0.029900000000000003
Tory.Ford.good.bad	boot_91	compiled_articles7.txt	0.0	0.0	-0.0632	-0.0915	-0.028299999999999992
Tory.Ford.good.bad	boot_92	compiled_articles7.txt	0.0	0.0	-0.0094	-0.0717	-0.0623
Tory.Ford.good.bad	boot_93	compiled_articles7.txt	0.0	0.0	0.0902	-0.075	-0.1652
Tory.Ford.good.bad	boot_94	compiled_articles7.txt	0.0	0.0	0.3409	0.1051	-0.23579999999999998
Tory.Ford.good.bad	boot_95	compiled_articles7.txt	0.0	0.0	0.1404	-0.0508	-0.19119999999999998
Tory.Ford.good.bad	boot_96	compiled_articles7.txt	0.0	0.0	0.2678	-0.0009	-0.2687
Tory.Ford.good.bad	boot_97	compiled_articles7.txt	0.0	0.0	0.0466	-0.0778	-0.1244
Tory.Ford.good.bad	boot_98	compiled_articles7.txt	0.0	0.0	-0.0392	-0.113	-0.0738
Tory.Ford.good.bad	boot_99	compiled_articles7.txt	0.0	0.0	0.3039	0.0084	-0.2955
Tory.Ford.good.bad	boot_100	compiled_articles7.txt	0.0	0.0	0.0086	-0.0282	-0.0368
Tory.Ford.good.bad	boot_101	compiled_articles7.txt	0.0	0.0	0.2054	0.0261	-0.1793
Tory.Ford.good.bad	boot_102	compiled_articles7.txt	0.0	0.0	-0.1545	-0.0359	0.1186
Tory.Ford.good.bad	boot_103	compiled_articles7.txt	0.0	0.0	-0.0341	-0.0553	-0.021200000000000004
Tory.Ford.good.bad	boot_104	compiled_articles7.txt	0.0	0.0	0.03	-0.0204	-0.0504
Tory.Ford.good.bad	boot_105	compiled_articles7.txt	0.0	0.0	0.2085	0.0784	-0.1301
Tory.Ford.good.bad	boot_106	compiled_articles7.txt	0.0	0.0	0.1407	-0.1282	-0.26890000000000003
Tory.Ford.good.bad	boot_107	compiled_articles7.txt	0.0	0.0	0.1399	0.0081	-0.1318
Tory.Ford.good.bad	boot_108	compiled_articles7.txt	0.0	0.0	0.3531	0.016	-0.3371
Tory.Ford.good.bad	boot_109	compiled_articles7.txt	0.0	0.0	0.1365	-0.0136	-0.1501
Tory.Ford.good.bad	boot_110	compiled_articles7.txt	0.0	0.0	-0.1035	-0.0081	0.0954
Tory.Ford.good.bad	boot_111	compiled_articles7.txt	0.0	0.0	0.0192	-0.0735	-0.09269999999999999
Tory.Ford.good.bad	boot_112	compiled_articles7.txt	0.0	0.0	-0.0454	-0.1256	-0.0802
Tory.Ford.good.bad	boot_113	compiled_articles7.txt	0.0	0.0	0.0957	-0.1048	-0.2005
Tory.Ford.good.bad	boot_114	compiled_articles7.txt	0.0	0.0	-0.0559	-0.1219	-0.066
Tory.Ford.good.bad	boot_115	compiled_articles7.txt	0.0	0.0	0.1236	0.0327	-0.09090000000000001
Tory.Ford.good.bad	boot_116	compiled_articles7.txt	0.0	0.0	0.1133	0.002	-0.1113
Tory.Ford.good.bad	boot_117	compiled_articles7.txt	0.0	0.0	-0.0193	-0.0105	0.0088
Tory.Ford.good.bad	boot_118	compiled_articles7.txt	0.0	0.0	-0.0456	-0.0542	-0.008599999999999997
Tory.Ford.good.bad	boot_119	compiled_articles7.txt	0.0	0.0	0.1681	0.0044	-0.1637
Tory.Ford.good.bad	boot_120	compiled_articles7.txt	0.0	0.0	-0.0192	-0.0809	-0.061700000000000005
Tory.Ford.good.bad	boot_121	compiled_articles7.txt	0.0	0.0	-0.0535	0.045	0.0985
Tory.Ford.good.bad	boot_122	compiled_articles7.txt	0.0	0.0	-0.0075	-0.0417	-0.0342
Tory.Ford.good.bad	boot_123	compiled_articles7.txt	0.0	0.0	-0.0358	-0.0665	-0.030700000000000005
Tory.Ford.good.bad	boot_124	compiled_articles7.txt	0.0	0.0	0.3209	0.0038	-0.3171
Tory.Ford.good.bad	boot_125	compiled_articles7.txt	0.0	0.0	-0.0542	-0.1084	-0.0542
Tory.Ford.good.bad	boot_126	compiled_articles7.txt	0.0	0.0	0.3556	0.0252	-0.3304
Tory.Ford.good.bad	boot_127	compiled_articles7.txt	0.0	0.0	-0.008	0.0424	0.0504
Tory.Ford.good.bad	boot_128	compiled_articles7.txt	0.0	0.0	0.1762	0.082	-0.09419999999999999
Tory.Ford.good.bad	boot_129	compiled_articles7.txt	0.0	0.0	-0.0397	-0.0908	-0.051100000000000007
Tory.Ford.good.bad	boot_130	compiled_articles7.txt	0.0	0.0	-0.0009	-0.0553	-0.054400000000000004
Tory.Ford.good.bad	boot_131	compiled_articles7.txt	0.0	0.0	0.152	0.0163	-0.1357
Tory.Ford.good.bad	boot_132	compiled_articles7.txt	0.0	0.0	-0.0596	-0.1165	-0.056900000000000006
Tory.Ford.good.bad	boot_133	compiled_articles7.txt	0.0	0.0	0.1561	-0.0968	-0.2529
Tory.Ford.good.bad	boot_134	compiled_articles7.txt	0.0	0.0	0.0017	-0.0014	-0.0031
Tory.Ford.good.bad	boot_135	compiled_articles7.txt	0.0	0.0	0.0303	-0.0233	-0.0536
Tory.Ford.good.bad	boot_136	compiled_articles7.txt	0.0	0.0	0.1221	-0.0628	-0.1849
Tory.Ford.good.bad	boot_137	compiled_articles7.txt	0.0	0.0	-0.0664	-0.0219	0.0445
Tory.Ford.good.bad	boot_138	compiled_articles7.txt	0.0	0.0	-0.0514	-0.0763	-0.024900000000000005
Tory.Ford.good.bad	boot_139	compiled_articles7.txt	0.0	0.0	-0.0018	-0.1224	-0.1206
Tory.Ford.good.bad	boot_140	compiled_articles7.txt	0.0	0.0	0.067	-0.1443	-0.21130000000000002
Tory.Ford.good.bad	boot_141	compiled_articles7.txt	0.0	0.0	-0.003	-0.1045	-0.10149999999999999
Tory.Ford.good.bad	boot_142	compiled_articles7.txt	0.0	0.0	0.1067	-0.0177	-0.12440000000000001
Tory.Ford.good.bad	boot_143	compiled_articles7.txt	0.0	0.0	0.0183	-0.0532	-0.0715
Tory.Ford.good.bad	boot_144	compiled_articles7.txt	0.0	0.0	0.2765	0.0638	-0.21270000000000003
Tory.Ford.good.bad	boot_145	compiled_articles7.txt	0.0	0.0	-0.0034	-0.0883	-0.0849
Tory.Ford.good.bad	boot_146	compiled_articles7.txt	0.0	0.0	0.08	-0.0636	-0.1436
Tory.Ford.good.bad	boot_147	compiled_articles7.txt	0.0	0.0	-0.012	0.0166	0.0286
Tory.Ford.good.bad	boot_148	compiled_articles7.txt	0.0	0.0	0.0525	-0.0292	-0.0817
Tory.Ford.good.bad	boot_149	compiled_articles7.txt	0.0	0.0	-0.1472	-0.1548	-0.007599999999999996
Tory.Ford.good.bad	boot_150	compiled_articles7.txt	0.0	0.0	-0.0229	-0.1376	-0.1147
Tory.Ford.good.bad	boot_151	compiled_articles7.txt	0.0	0.0	-0.1119	-0.0987	0.013200000000000003
Tory.Ford.good.bad	boot_152	compiled_articles7.txt	0.0	0.0	-0.1088	-0.0719	0.03689999999999999
Tory.Ford.good.bad	boot_153	compiled_articles7.txt	0.0	0.0	0.0264	0.0404	0.013999999999999999
Tory.Ford.good.bad	boot_154	compiled_articles7.txt	0.0	0.0	-0.0571	-0.0811	-0.024000000000000007
Tory.Ford.good.bad	boot_155	compiled_articles7.txt	0.0	0.0	-0.0614	0.0087	0.0701
Tory.Ford.good.bad	boot_156	compiled_articles7.txt	0.0	0.0	0.0061	0.0288	0.022699999999999998
Tory.Ford.good.bad	boot_157	compiled_articles7.txt	0.0	0.0	0.1186	0.0647	-0.0539
Tory.Ford.good.bad	boot_158	compiled_articles7.txt	0.0	0.0	0.188	0.072	-0.116
Tory.Ford.good.bad	boot_159	compiled_articles7.txt	0.0	0.0	0.5065	0.0303	-0.47619999999999996
Tory.Ford.good.bad	boot_160	compiled_articles7.txt	0.0	0.0	0.0678	-0.1031	-0.1709
Tory.Ford.good.bad	boot_161	compiled_articles7.txt	0.0	0.0	-0.1323	-0.0793	0.053000000000000005
Tory.Ford.good.bad	boot_162	compiled_articles7.txt	0.0	0.0	-0.079	-0.0522	0.026799999999999997
Tory.Ford.good.bad	boot_163	compiled_articles7.txt	0.0	0.0	-0.0043	-0.0868	-0.0825
Tory.Ford.good.bad	boot_164	compiled_articles7.txt	0.0	0.0	-0.1262	-0.1007	0.02550000000000001
Tory.Ford.good.bad	boot_165	compiled_articles7.txt	0.0	0.0	0.0098	-0.0557	-0.0655
Tory.Ford.good.bad	boot_166	compiled_articles7.txt	0.0	0.0	0.0308	-0.1502	-0.181
Tory.Ford.good.bad	boot_167	compiled_articles7.txt	0.0	0.0	0.1696	-0.0339	-0.20350000000000001
Tory.Ford.good.bad	boot_168	compiled_articles7.txt	0.0	0.0	-0.0001	-0.0485	-0.0484
Tory.Ford.good.bad	boot_169	compiled_articles7.txt	0.0	0.0	-0.0519	-0.002	0.0499
Tory.Ford.good.bad	boot_170	compiled_articles7.txt	0.0	0.0	-0.0168	-0.0997	-0.0829
Tory.Ford.good.bad	boot_171	compiled_articles7.txt	0.0	0.0	-0.0231	0.0644	0.0875
Tory.Ford.good.bad	boot_172	compiled_articles7.txt	0.0	0.0	-0.0041	-0.0843	-0.0802
Tory.Ford.good.bad	boot_173	compiled_articles7.txt	0.0	0.0	0.2183	0.0023	-0.216
Tory.Ford.good.bad	boot_174	compiled_articles7.txt	0.0	0.0	-0.0958	-0.1257	-0.02990000000000001
Tory.Ford.good.bad	boot_175	compiled_articles7.txt	0.0	0.0	0.0105	-0.1018	-0.1123
Tory.Ford.good.bad	boot_176	compiled_articles7.txt	0.0	0.0	-0.0642	0.0348	0.09899999999999999
Tory.Ford.good.bad	boot_177	compiled_articles7.txt	0.0	0.0	0.0186	-0.0924	-0.11099999999999999
Tory.Ford.good.bad	boot_178	compiled_articles7.txt	0.0	0.0	-0.0597	-0.0727	-0.012999999999999998
Tory.Ford.good.bad	boot_179	compiled_articles7.txt	0.0	0.0	0.2465	0.0358	-0.2107
Tory.Ford.good.bad	boot_180	compiled_articles7.txt	0.0	0.0	0.0505	-0.0442	-0.0947
Tory.Ford.good.bad	boot_181	compiled_articles7.txt	0.0	0.0	0.297	-0.109	-0.40599999999999997
Tory.Ford.good.bad	boot_182	compiled_articles7.txt	0.0	0.0	0.2685	0.0252	-0.24330000000000002
Tory.Ford.good.bad	boot_183	compiled_articles7.txt	0.0	0.0	0.2822	-0.0368	-0.319
Tory.Ford.good.bad	boot_184	compiled_articles7.txt	0.0	0.0	0.0647	-0.0314	-0.09609999999999999
Tory.Ford.good.bad	boot_185	compiled_articles7.txt	0.0	0.0	0.1516	-0.1099	-0.2615
Tory.Ford.good.bad	boot_186	compiled_articles7.txt	0.0	0.0	0.0273	0.0112	-0.016100000000000003
Tory.Ford.good.bad	boot_187	compiled_articles7.txt	0.0	0.0	0.0503	-0.1487	-0.199
Tory.Ford.good.bad	boot_188	compiled_articles7.txt	0.0	0.0	0.0648	0.0382	-0.0266
Tory.Ford.good.bad	boot_189	compiled_articles7.txt	0.0	0.0	0.1	-0.0556	-0.15560000000000002
Tory.Ford.good.bad	boot_190	compiled_articles7.txt	0.0	0.0	0.0083	-0.0401	-0.0484
Tory.Ford.good.bad	boot_191	compiled_articles7.txt	0.0	0.0	-0.0395	-0.0702	-0.030699999999999998
Tory.Ford.good.bad	boot_192	compiled_articles7.txt	0.0	0.0	-0.0287	-0.0462	-0.017499999999999998
Tory.Ford.good.bad	boot_193	compiled_articles7.txt	0.0	0.0	-0.0159	-0.0083	0.007600000000000001
Tory.Ford.good.bad	boot_194	compiled_articles7.txt	0.0	0.0	0.2392	0.0268	-0.2124
Tory.Ford.good.bad	boot_195	compiled_articles7.txt	0.0	0.0	0.0289	-0.0811	-0.11
Tory.Ford.good.bad	boot_196	compiled_articles7.txt	0.0	0.0	0.2848	-0.1081	-0.3929
Tory.Ford.good.bad	boot_197	compiled_articles7.txt	0.0	0.0	-0.0875	-0.0707	0.016799999999999995
Tory.Ford.good.bad	boot_198	compiled_articles7.txt	0.0	0.0	0.0065	-0.0755	-0.082
Tory.Ford.good.bad	boot_199	compiled_articles7.txt	0.0	0.0	0.2393	0.0551	-0.1842
Tory.Ford.good.bad	boot_200	compiled_articles7.txt	0.0	0.0	0.0745	-0.121	-0.1955
Tory.Ford.good.bad	boot_201	compiled_articles7.txt	0.0	0.0	-0.0613	-0.0766	-0.015300000000000001
Tory.Ford.good.bad	boot_202	compiled_articles7.txt	0.0	0.0	-0.0078	-0.0853	-0.0775
Tory.Ford.good.bad	boot_203	compiled_articles7.txt	0.0	0.0	0.0416	-0.0929	-0.1345
Tory.Ford.good.bad	boot_204	compiled_articles7.txt	0.0	0.0	0.0278	-0.0718	-0.0996
Tory.Ford.good.bad	boot_205	compiled_articles7.txt	0.0	0.0	0.1023	-0.0526	-0.1549
Tory.Ford.good.bad	boot_206	compiled_articles7.txt	0.0	0.0	0.4169	0.0002	-0.4167
Tory.Ford.good.bad	boot_207	compiled_articles7.txt	0.0	0.0	0.2385	0.0709	-0.16759999999999997
Tory.Ford.good.bad	boot_208	compiled_articles7.txt	0.0	0.0	-0.0541	-0.055	-0.000899999999999998
Tory.Ford.good.bad	boot_209	compiled_articles7.txt	0.0	0.0	0.0539	-0.0095	-0.0634
Tory.Ford.good.bad	boot_210	compiled_articles7.txt	0.0	0.0	-0.0917	0.0015	0.0932
Tory.Ford.good.bad	boot_211	compiled_articles7.txt	0.0	0.0	0.0605	0.0574	-0.0030999999999999986
Tory.Ford.good.bad	boot_212	compiled_articles7.txt	0.0	0.0	0.0177	-0.1062	-0.12390000000000001
Tory.Ford.good.bad	boot_213	compiled_articles7.txt	0.0	0.0	0.21	-0.0511	-0.2611
Tory.Ford.good.bad	boot_214	compiled_articles7.txt	0.0	0.0	0.2358	-0.0476	-0.2834
Tory.Ford.good.bad	boot_215	compiled_articles7.txt	0.0	0.0	0.0246	-0.0872	-0.1118
Tory.Ford.good.bad	boot_216	compiled_articles7.txt	0.0	0.0	-0.0421	-0.0801	-0.038000000000000006
Tory.Ford.good.bad	boot_217	compiled_articles7.txt	0.0	0.0	-0.0613	-0.0318	0.0295
Tory.Ford.good.bad	boot_218	compiled_articles7.txt	0.0	0.0	0.2361	0.0149	-0.2212
Tory.Ford.good.bad	boot_219	compiled_articles7.txt	0.0	0.0	0.0157	-0.0246	-0.0403
Tory.Ford.good.bad	boot_220	compiled_articles7.txt	0.0	0.0	-0.1355	-0.1308	0.00470000000000001
Tory.Ford.good.bad	boot_221	compiled_articles7.txt	0.0	0.0	0.0722	-0.0334	-0.1056
Tory.Ford.good.bad	boot_222	compiled_articles7.txt	0.0	0.0	-0.0653	-0.0244	0.04089999999999999
Tory.Ford.good.bad	boot_223	compiled_articles7.txt	0.0	0.0	0.2528	-0.094	-0.3468
Tory.Ford.good.bad	boot_224	compiled_articles7.txt	0.0	0.0	-0.0201	-0.0566	-0.0365
Tory.Ford.good.bad	boot_225	compiled_articles7.txt	0.0	0.0	0.2402	-0.0099	-0.2501
Tory.Ford.good.bad	boot_226	compiled_articles7.txt	0.0	0.0	-0.0644	-0.0572	0.007199999999999998
Tory.Ford.good.bad	boot_227	compiled_articles7.txt	0.0	0.0	0.1876	0.0952	-0.09239999999999998
Tory.Ford.good.bad	boot_228	compiled_articles7.txt	0.0	0.0	0.1405	0.0059	-0.13460000000000003
Tory.Ford.good.bad	boot_229	compiled_articles7.txt	0.0	0.0	-0.0428	-0.0376	0.005199999999999996
Tory.Ford.good.bad	boot_230	compiled_articles7.txt	0.0	0.0	-0.0168	-0.1398	-0.12300000000000001
Tory.Ford.good.bad	boot_231	compiled_articles7.txt	0.0	0.0	-0.1016	-0.1224	-0.0208
Tory.Ford.good.bad	boot_232	compiled_articles7.txt	0.0	0.0	-0.0136	-0.0868	-0.0732
Tory.Ford.good.bad	boot_233	compiled_articles7.txt	0.0	0.0	-0.0468	-0.0695	-0.022700000000000005
Tory.Ford.good.bad	boot_234	compiled_articles7.txt	0.0	0.0	0.1409	0.0823	-0.0586
Tory.Ford.good.bad	boot_235	compiled_articles7.txt	0.0	0.0	0.0739	-0.03	-0.10389999999999999
Tory.Ford.good.bad	boot_236	compiled_articles7.txt	0.0	0.0	-0.1154	-0.1692	-0.05379999999999999
Tory.Ford.good.bad	boot_237	compiled_articles7.txt	0.0	0.0	-0.0872	-0.0669	0.0203
Tory.Ford.good.bad	boot_238	compiled_articles7.txt	0.0	0.0	-0.0244	-0.0411	-0.016699999999999996
Tory.Ford.good.bad	boot_239	compiled_articles7.txt	0.0	0.0	0.0222	-0.0978	-0.12
Tory.Ford.good.bad	boot_240	compiled_articles7.txt	0.0	0.0	-0.0305	-0.0827	-0.052199999999999996
Tory.Ford.good.bad	boot_241	compiled_articles7.txt	0.0	0.0	0.0192	-0.0747	-0.0939
Tory.Ford.good.bad	boot_242	compiled_articles7.txt	0.0	0.0	-0.0827	-0.105	-0.0223
Tory.Ford.good.bad	boot_243	compiled_articles7.txt	0.0	0.0	0.3094	0.0943	-0.2151
Tory.Ford.good.bad	boot_244	compiled_articles7.txt	0.0	0.0	0.2233	0.0124	-0.2109
Tory.Ford.good.bad	boot_245	compiled_articles7.txt	0.0	0.0	0.2471	-0.0437	-0.2908
Tory.Ford.good.bad	boot_246	compiled_articles7.txt	0.0	0.0	-0.0196	-0.0557	-0.0361
Tory.Ford.good.bad	boot_247	compiled_articles7.txt	0.0	0.0	0.113	-0.0247	-0.1377
Tory.Ford.good.bad	boot_248	compiled_articles7.txt	0.0	0.0	-0.0272	-0.0467	-0.0195
Tory.Ford.good.bad	boot_249	compiled_articles7.txt	0.0	0.0	0.3654	-0.0657	-0.4311
Tory.Ford.good.bad	boot_250	compiled_articles7.txt	0.0	0.0	-0.0326	-0.0296	0.0029999999999999957
Tory.Ford.good.bad	boot_251	compiled_articles7.txt	0.0	0.0	0.1465	-0.0928	-0.23929999999999998
